name	index	pos-perplexity	neg-perplexity	correct	pos-sentence-processed	neg-sentence-processed
simple_npi_anim_the	8	297.07	163.26	0	no UNK-LC-s will ever have children .	the UNK-LC-s will ever have children .
simple_npi_anim_the	9	518.08	284.71	0	no farmers will ever be popular .	the farmers will ever be popular .
simple_npi_anim_the	10	591.28	324.94	0	no farmers will ever be famous .	the farmers will ever be famous .
simple_npi_anim_the	11	484.64	266.33	0	no farmers will ever have children .	the farmers will ever have children .
simple_npi_anim_the	12	444.49	244.31	0	no managers will ever be popular .	the managers will ever be popular .
simple_npi_anim_the	13	507.28	278.82	0	no managers will ever be famous .	the managers will ever be famous .
simple_npi_anim_the	14	415.8	228.54	0	no managers will ever have children .	the managers will ever have children .
simple_npi_anim_the	0	431.02	236.91	0	no customers will ever be popular .	the customers will ever be popular .
simple_npi_anim_the	1	491.92	270.38	0	no customers will ever be famous .	the customers will ever be famous .
simple_npi_anim_the	2	403.2	221.62	0	no customers will ever have children .	the customers will ever have children .
simple_npi_anim_the	3	553.18	304.05	0	no officers will ever be popular .	the officers will ever be popular .
simple_npi_anim_the	4	631.33	347.01	0	no officers will ever be famous .	the officers will ever be famous .
simple_npi_anim_the	5	517.47	284.43	0	no officers will ever have children .	the officers will ever have children .
simple_npi_anim_the	6	598.42	328.89	0	no teachers will ever be popular .	the teachers will ever be popular .
simple_npi_anim_the	7	682.96	375.35	0	no teachers will ever be famous .	the teachers will ever be famous .
simple_npi_anim_the	8	559.79	307.66	0	no teachers will ever have children .	the teachers will ever have children .
simple_npi_anim_the	9	527.53	289.94	0	no senators will ever be popular .	the senators will ever be popular .
simple_npi_anim_the	10	602.06	330.9	0	no senators will ever be famous .	the senators will ever be famous .
simple_npi_anim_the	11	493.48	271.22	0	no senators will ever have children .	the senators will ever have children .
simple_npi_anim_the	12	529.28	290.9	0	no consultants will ever be popular .	the consultants will ever be popular .
simple_npi_anim_the	13	604.06	332.0	0	no consultants will ever be famous .	the consultants will ever be famous .
simple_npi_anim_the	14	495.11	272.13	0	no consultants will ever have children .	the consultants will ever have children .
simple_npi_anim_the	0	649.34	580.59	0	few authors will ever be popular .	some authors will ever be popular .
simple_npi_anim_the	1	741.07	662.62	0	few authors will ever be famous .	some authors will ever be famous .
simple_npi_anim_the	2	607.42	543.12	0	few authors will ever have children .	some authors will ever have children .
simple_npi_anim_the	3	467.68	416.5	0	few pilots will ever be popular .	some pilots will ever be popular .
simple_npi_anim_the	4	533.75	475.34	0	few pilots will ever be famous .	some pilots will ever be famous .
simple_npi_anim_the	5	437.49	389.61	0	few pilots will ever have children .	some pilots will ever have children .
simple_npi_anim_the	6	322.87	283.66	0	few UNK-LC-s will ever be popular .	some UNK-LC-s will ever be popular .
simple_npi_anim_the	7	368.49	323.73	0	few UNK-LC-s will ever be famous .	some UNK-LC-s will ever be famous .
simple_npi_anim_the	8	302.03	265.35	0	few UNK-LC-s will ever have children .	some UNK-LC-s will ever have children .
simple_npi_anim_the	9	524.94	462.74	0	few farmers will ever be popular .	some farmers will ever be popular .
simple_npi_anim_the	10	599.11	528.12	0	few farmers will ever be famous .	some farmers will ever be famous .
simple_npi_anim_the	11	491.06	432.87	0	few farmers will ever have children .	some farmers will ever have children .
simple_npi_anim_the	12	445.23	397.05	0	few managers will ever be popular .	some managers will ever be popular .
simple_npi_anim_the	13	508.14	453.14	0	few managers will ever be famous .	some managers will ever be famous .
simple_npi_anim_the	14	416.49	371.42	0	few managers will ever have children .	some managers will ever have children .
simple_npi_anim_the	0	430.62	385.03	0	few customers will ever be popular .	some customers will ever be popular .
simple_npi_anim_the	1	491.46	439.43	0	few customers will ever be famous .	some customers will ever be famous .
simple_npi_anim_the	2	402.82	360.18	0	few customers will ever have children .	some customers will ever have children .
simple_npi_anim_the	3	552.66	494.15	0	few officers will ever be popular .	some officers will ever be popular .
simple_npi_anim_the	4	630.74	563.96	0	few officers will ever be famous .	some officers will ever be famous .
simple_npi_anim_the	5	516.99	462.25	0	few officers will ever have children .	some officers will ever have children .
simple_npi_anim_the	6	604.34	534.52	0	few teachers will ever be popular .	some teachers will ever be popular .
simple_npi_anim_the	7	689.72	610.03	0	few teachers will ever be famous .	some teachers will ever be famous .
simple_npi_anim_the	8	565.33	500.01	0	few teachers will ever have children .	some teachers will ever have children .
simple_npi_anim_the	9	530.48	471.21	0	few senators will ever be popular .	some senators will ever be popular .
simple_npi_anim_the	10	605.43	537.79	0	few senators will ever be famous .	some senators will ever be famous .
simple_npi_anim_the	11	496.24	440.8	0	few senators will ever have children .	some senators will ever have children .
simple_npi_anim_the	12	530.68	472.79	0	few consultants will ever be popular .	some consultants will ever be popular .
simple_npi_anim_the	13	605.66	539.58	0	few consultants will ever be famous .	some consultants will ever be famous .
simple_npi_anim_the	14	496.43	442.27	0	few consultants will ever have children .	some consultants will ever have children .
simple_reflexives	0	397.07	381.52	0	the author hurt himself .	the author hurt themselves .
simple_reflexives	1	600.58	381.52	0	the author hurt herself .	the author hurt themselves .
simple_reflexives	2	628.52	603.92	0	the author injured himself .	the author injured themselves .
simple_reflexives	3	950.67	603.92	0	the author injured herself .	the author injured themselves .
simple_reflexives	4	920.33	884.3	0	the author congratulated himself .	the author congratulated themselves .
simple_reflexives	5	1392.05	884.3	0	the author congratulated herself .	the author congratulated themselves .
simple_reflexives	6	966.98	929.13	0	the author embarrassed himself .	the author embarrassed themselves .
simple_reflexives	7	1462.62	929.13	0	the author embarrassed herself .	the author embarrassed themselves .
simple_reflexives	8	821.39	789.24	0	the author disguised himself .	the author disguised themselves .
simple_reflexives	9	1242.4	789.24	0	the author disguised herself .	the author disguised themselves .
simple_reflexives	10	1113.65	1070.05	0	the author hated himself .	the author hated themselves .
simple_reflexives	11	1684.46	1070.05	0	the author hated herself .	the author hated themselves .
simple_reflexives	12	881.67	847.16	0	the author doubted himself .	the author doubted themselves .
simple_reflexives	13	1333.58	847.16	0	the author doubted herself .	the author doubted themselves .
simple_reflexives	14	366.37	352.02	0	the pilot hurt himself .	the pilot hurt themselves .
simple_reflexives	15	554.15	352.02	0	the pilot hurt herself .	the pilot hurt themselves .
simple_reflexives	16	579.93	557.22	0	the pilot injured himself .	the pilot injured themselves .
simple_reflexives	17	877.17	557.22	0	the pilot injured herself .	the pilot injured themselves .
simple_reflexives	18	849.17	815.93	0	the pilot congratulated himself .	the pilot congratulated themselves .
simple_reflexives	19	1284.42	815.93	0	the pilot congratulated herself .	the pilot congratulated themselves .
simple_reflexives	20	892.22	857.29	0	the pilot embarrassed himself .	the pilot embarrassed themselves .
simple_reflexives	21	1349.53	857.29	0	the pilot embarrassed herself .	the pilot embarrassed themselves .
simple_reflexives	22	757.88	728.21	0	the pilot disguised himself .	the pilot disguised themselves .
simple_reflexives	23	1146.34	728.21	0	the pilot disguised herself .	the pilot disguised themselves .
simple_reflexives	24	1027.55	987.32	0	the pilot hated himself .	the pilot hated themselves .
simple_reflexives	25	1554.23	987.32	0	the pilot hated herself .	the pilot hated themselves .
simple_reflexives	26	813.51	781.66	0	the pilot doubted himself .	the pilot doubted themselves .
simple_reflexives	27	1230.47	781.66	0	the pilot doubted herself .	the pilot doubted themselves .
simple_reflexives	28	603.99	580.34	0	the surgeon hurt himself .	the surgeon hurt themselves .
simple_reflexives	29	913.57	580.34	0	the surgeon hurt herself .	the surgeon hurt themselves .
simple_reflexives	30	956.06	918.64	0	the surgeon injured himself .	the surgeon injured themselves .
simple_reflexives	31	1446.1	918.64	0	the surgeon injured herself .	the surgeon injured themselves .
simple_reflexives	32	1399.94	1345.13	0	the surgeon congratulated himself .	the surgeon congratulated themselves .
simple_reflexives	33	2117.49	1345.13	0	the surgeon congratulated herself .	the surgeon congratulated themselves .
simple_reflexives	34	1470.91	1413.33	0	the surgeon embarrassed himself .	the surgeon embarrassed themselves .
simple_reflexives	0	2224.84	1413.33	0	the surgeon embarrassed herself .	the surgeon embarrassed themselves .
simple_reflexives	1	1249.45	1200.53	0	the surgeon disguised himself .	the surgeon disguised themselves .
simple_reflexives	2	1889.86	1200.53	0	the surgeon disguised herself .	the surgeon disguised themselves .
simple_reflexives	3	1694.01	1627.7	0	the surgeon hated himself .	the surgeon hated themselves .
simple_reflexives	4	2562.29	1627.7	0	the surgeon hated herself .	the surgeon hated themselves .
simple_reflexives	5	1341.14	1288.64	0	the surgeon doubted himself .	the surgeon doubted themselves .
simple_reflexives	6	2028.55	1288.64	0	the surgeon doubted herself .	the surgeon doubted themselves .
simple_reflexives	7	397.07	381.52	0	the farmer hurt himself .	the farmer hurt themselves .
simple_reflexives	8	600.58	381.52	0	the farmer hurt herself .	the farmer hurt themselves .
simple_reflexives	9	628.52	603.92	0	the farmer injured himself .	the farmer injured themselves .
simple_reflexives	10	950.67	603.92	0	the farmer injured herself .	the farmer injured themselves .
simple_reflexives	11	920.33	884.3	0	the farmer congratulated himself .	the farmer congratulated themselves .
simple_reflexives	12	1392.05	884.3	0	the farmer congratulated herself .	the farmer congratulated themselves .
simple_reflexives	13	966.98	929.13	0	the farmer embarrassed himself .	the farmer embarrassed themselves .
simple_reflexives	14	1462.62	929.13	0	the farmer embarrassed herself .	the farmer embarrassed themselves .
simple_reflexives	15	821.39	789.24	0	the farmer disguised himself .	the farmer disguised themselves .
simple_reflexives	16	1242.4	789.24	0	the farmer disguised herself .	the farmer disguised themselves .
simple_reflexives	17	1113.65	1070.05	0	the farmer hated himself .	the farmer hated themselves .
simple_reflexives	18	1684.46	1070.05	0	the farmer hated herself .	the farmer hated themselves .
simple_reflexives	19	881.67	847.16	0	the farmer doubted himself .	the farmer doubted themselves .
simple_reflexives	20	1333.58	847.16	0	the farmer doubted herself .	the farmer doubted themselves .
simple_reflexives	21	276.57	265.74	0	the manager hurt himself .	the manager hurt themselves .
simple_reflexives	22	418.33	265.74	0	the manager hurt herself .	the manager hurt themselves .
simple_reflexives	23	437.79	420.65	0	the manager injured himself .	the manager injured themselves .
simple_reflexives	24	662.18	420.65	0	the manager injured herself .	the manager injured themselves .
simple_reflexives	25	641.04	615.95	0	the manager congratulated himself .	the manager congratulated themselves .
simple_reflexives	26	969.61	615.95	0	the manager congratulated herself .	the manager congratulated themselves .
simple_reflexives	27	673.54	647.17	0	the manager embarrassed himself .	the manager embarrassed themselves .
simple_reflexives	28	1018.77	647.17	0	the manager embarrassed herself .	the manager embarrassed themselves .
simple_reflexives	29	572.13	549.73	0	the manager disguised himself .	the manager disguised themselves .
simple_reflexives	30	865.38	549.73	0	the manager disguised herself .	the manager disguised themselves .
simple_reflexives	31	775.7	745.33	0	the manager hated himself .	the manager hated themselves .
simple_reflexives	32	1173.29	745.33	0	the manager hated herself .	the manager hated themselves .
simple_reflexives	33	614.12	590.08	0	the manager doubted himself .	the manager doubted themselves .
simple_reflexives	34	928.89	590.08	0	the manager doubted herself .	the manager doubted themselves .
simple_reflexives	0	318.18	305.72	0	the customer hurt himself .	the customer hurt themselves .
simple_reflexives	1	481.27	305.72	0	the customer hurt herself .	the customer hurt themselves .
simple_reflexives	2	503.65	483.94	0	the customer injured himself .	the customer injured themselves .
simple_reflexives	3	761.8	483.94	0	the customer injured herself .	the customer injured themselves .
simple_reflexives	4	737.48	708.61	0	the customer congratulated himself .	the customer congratulated themselves .
simple_reflexives	5	1115.49	708.61	0	the customer congratulated herself .	the customer congratulated themselves .
simple_reflexives	6	774.87	744.54	0	the customer embarrassed himself .	the customer embarrassed themselves .
simple_reflexives	7	1172.04	744.54	0	the customer embarrassed herself .	the customer embarrassed themselves .
simple_reflexives	8	658.21	632.44	0	the customer disguised himself .	the customer disguised themselves .
simple_reflexives	9	995.57	632.44	0	the customer disguised herself .	the customer disguised themselves .
simple_reflexives	10	892.4	857.47	0	the customer hated himself .	the customer hated themselves .
simple_reflexives	11	1349.81	857.47	0	the customer hated herself .	the customer hated themselves .
simple_reflexives	12	706.51	678.85	0	the customer doubted himself .	the customer doubted themselves .
simple_reflexives	13	1068.64	678.85	0	the customer doubted herself .	the customer doubted themselves .
simple_reflexives	14	239.99	230.59	0	the officer hurt himself .	the officer hurt themselves .
simple_reflexives	15	363.0	230.59	0	the officer hurt herself .	the officer hurt themselves .
simple_reflexives	16	379.88	365.01	0	the officer injured himself .	the officer injured themselves .
simple_reflexives	17	574.6	365.01	0	the officer injured herself .	the officer injured themselves .
simple_reflexives	18	556.25	534.48	0	the officer congratulated himself .	the officer congratulated themselves .
simple_reflexives	19	841.37	534.48	0	the officer congratulated herself .	the officer congratulated themselves .
simple_reflexives	20	584.45	561.57	0	the officer embarrassed himself .	the officer embarrassed themselves .
simple_reflexives	21	884.02	561.57	0	the officer embarrassed herself .	the officer embarrassed themselves .
simple_reflexives	22	496.46	477.02	0	the officer disguised himself .	the officer disguised themselves .
simple_reflexives	23	750.92	477.02	0	the officer disguised herself .	the officer disguised themselves .
simple_reflexives	24	673.1	646.75	0	the officer hated himself .	the officer hated themselves .
simple_reflexives	25	1018.1	646.75	0	the officer hated herself .	the officer hated themselves .
simple_reflexives	26	532.89	512.03	0	the officer doubted himself .	the officer doubted themselves .
simple_reflexives	27	806.03	512.03	0	the officer doubted herself .	the officer doubted themselves .
simple_reflexives	28	532.81	511.95	0	the teacher hurt himself .	the teacher hurt themselves .
simple_reflexives	29	805.9	511.95	0	the teacher hurt herself .	the teacher hurt themselves .
simple_reflexives	30	843.38	810.37	0	the teacher injured himself .	the teacher injured themselves .
simple_reflexives	31	1275.67	810.37	0	the teacher injured herself .	the teacher injured themselves .
simple_reflexives	32	1234.95	1186.6	0	the teacher congratulated himself .	the teacher congratulated themselves .
simple_reflexives	33	1867.93	1186.6	0	the teacher congratulated herself .	the teacher congratulated themselves .
simple_reflexives	34	1297.55	1246.76	0	the teacher embarrassed himself .	the teacher embarrassed themselves .
simple_reflexives	0	1962.62	1246.76	0	the teacher embarrassed herself .	the teacher embarrassed themselves .
simple_reflexives	1	1102.19	1059.04	0	the teacher disguised himself .	the teacher disguised themselves .
simple_reflexives	2	1667.13	1059.04	0	the teacher disguised herself .	the teacher disguised themselves .
simple_reflexives	3	1494.36	1435.86	0	the teacher hated himself .	the teacher hated themselves .
simple_reflexives	4	2260.31	1435.86	0	the teacher hated herself .	the teacher hated themselves .
simple_reflexives	5	1183.08	1136.76	0	the teacher doubted himself .	the teacher doubted themselves .
simple_reflexives	6	1789.47	1136.76	0	the teacher doubted herself .	the teacher doubted themselves .
simple_reflexives	7	463.43	445.28	0	the senator hurt himself .	the senator hurt themselves .
simple_reflexives	8	700.96	445.28	0	the senator hurt herself .	the senator hurt themselves .
simple_reflexives	9	733.56	704.85	0	the senator injured himself .	the senator injured themselves .
simple_reflexives	10	1109.56	704.85	0	the senator injured herself .	the senator injured themselves .
simple_reflexives	11	1074.14	1032.09	0	the senator congratulated himself .	the senator congratulated themselves .
simple_reflexives	12	1624.7	1032.09	0	the senator congratulated herself .	the senator congratulated themselves .
simple_reflexives	13	1128.59	1084.41	0	the senator embarrassed himself .	the senator embarrassed themselves .
simple_reflexives	14	1707.06	1084.41	0	the senator embarrassed herself .	the senator embarrassed themselves .
simple_reflexives	15	958.67	921.14	0	the senator disguised himself .	the senator disguised themselves .
simple_reflexives	16	1450.04	921.14	0	the senator disguised herself .	the senator disguised themselves .
simple_reflexives	17	1299.77	1248.89	0	the senator hated himself .	the senator hated themselves .
simple_reflexives	18	1965.98	1248.89	0	the senator hated herself .	the senator hated themselves .
simple_reflexives	19	1029.03	988.74	0	the senator doubted himself .	the senator doubted themselves .
simple_reflexives	20	1556.46	988.74	0	the senator doubted herself .	the senator doubted themselves .
simple_reflexives	21	323.16	310.5	0	the consultant hurt himself .	the consultant hurt themselves .
simple_reflexives	22	488.79	310.5	0	the consultant hurt herself .	the consultant hurt themselves .
simple_reflexives	23	511.53	491.5	0	the consultant injured himself .	the consultant injured themselves .
simple_reflexives	24	773.72	491.5	0	the consultant injured herself .	the consultant injured themselves .
simple_reflexives	25	749.02	719.69	0	the consultant congratulated himself .	the consultant congratulated themselves .
simple_reflexives	26	1132.93	719.69	0	the consultant congratulated herself .	the consultant congratulated themselves .
simple_reflexives	27	786.99	756.18	0	the consultant embarrassed himself .	the consultant embarrassed themselves .
simple_reflexives	28	1190.37	756.18	0	the consultant embarrassed herself .	the consultant embarrassed themselves .
simple_reflexives	29	668.5	642.33	0	the consultant disguised himself .	the consultant disguised themselves .
simple_reflexives	30	1011.14	642.33	0	the consultant disguised herself .	the consultant disguised themselves .
simple_reflexives	31	906.36	870.87	0	the consultant hated himself .	the consultant hated themselves .
simple_reflexives	32	1370.92	870.87	0	the consultant hated herself .	the consultant hated themselves .
simple_reflexives	33	717.56	689.47	0	the consultant doubted himself .	the consultant doubted themselves .
simple_reflexives	34	1085.35	689.47	0	the consultant doubted herself .	the consultant doubted themselves .
simple_reflexives	0	548.38	570.72	1	the authors hurt themselves .	the authors hurt himself .
simple_reflexives	1	548.38	863.25	1	the authors hurt themselves .	the authors hurt herself .
simple_reflexives	2	868.04	903.41	1	the authors injured themselves .	the authors injured himself .
simple_reflexives	3	868.04	1366.46	1	the authors injured themselves .	the authors injured herself .
simple_reflexives	4	1271.04	1322.83	1	the authors congratulated themselves .	the authors congratulated himself .
simple_reflexives	5	1271.04	2000.86	1	the authors congratulated themselves .	the authors congratulated herself .
simple_reflexives	6	1335.49	1389.9	1	the authors embarrassed themselves .	the authors embarrassed himself .
simple_reflexives	7	1335.49	2102.3	1	the authors embarrassed themselves .	the authors embarrassed herself .
simple_reflexives	8	1134.41	1180.63	1	the authors disguised themselves .	the authors disguised himself .
simple_reflexives	9	1134.41	1785.77	1	the authors disguised themselves .	the authors disguised herself .
simple_reflexives	10	1538.05	1600.71	1	the authors hated themselves .	the authors hated himself .
simple_reflexives	11	1538.05	2421.17	1	the authors hated themselves .	the authors hated herself .
simple_reflexives	12	1217.66	1267.28	1	the authors doubted themselves .	the authors doubted himself .
simple_reflexives	13	1217.66	1916.82	1	the authors doubted themselves .	the authors doubted herself .
simple_reflexives	14	344.45	358.48	1	the pilots hurt themselves .	the pilots hurt himself .
simple_reflexives	15	344.45	542.22	1	the pilots hurt themselves .	the pilots hurt herself .
simple_reflexives	16	545.23	567.44	1	the pilots injured themselves .	the pilots injured himself .
simple_reflexives	17	545.23	858.29	1	the pilots injured themselves .	the pilots injured herself .
simple_reflexives	18	798.36	830.89	1	the pilots congratulated themselves .	the pilots congratulated himself .
simple_reflexives	19	798.36	1256.77	1	the pilots congratulated themselves .	the pilots congratulated herself .
simple_reflexives	20	838.84	873.01	1	the pilots embarrassed themselves .	the pilots embarrassed himself .
simple_reflexives	21	838.84	1320.48	1	the pilots embarrassed themselves .	the pilots embarrassed herself .
simple_reflexives	22	712.54	741.57	1	the pilots disguised themselves .	the pilots disguised himself .
simple_reflexives	23	712.54	1121.67	1	the pilots disguised themselves .	the pilots disguised herself .
simple_reflexives	24	966.07	1005.43	1	the pilots hated themselves .	the pilots hated himself .
simple_reflexives	25	966.07	1520.77	1	the pilots hated themselves .	the pilots hated herself .
simple_reflexives	26	764.83	795.99	1	the pilots doubted themselves .	the pilots doubted himself .
simple_reflexives	27	764.83	1203.98	1	the pilots doubted themselves .	the pilots doubted herself .
simple_reflexives	28	201.19	209.38	1	the UNK-LC-s hurt themselves .	the UNK-LC-s hurt himself .
simple_reflexives	29	201.19	316.7	1	the UNK-LC-s hurt themselves .	the UNK-LC-s hurt herself .
simple_reflexives	30	318.44	331.42	1	the UNK-LC-s injured themselves .	the UNK-LC-s injured himself .
simple_reflexives	31	318.44	501.29	1	the UNK-LC-s injured themselves .	the UNK-LC-s injured herself .
simple_reflexives	32	466.28	485.28	1	the UNK-LC-s congratulated themselves .	the UNK-LC-s congratulated himself .
simple_reflexives	33	466.28	734.01	1	the UNK-LC-s congratulated themselves .	the UNK-LC-s congratulated herself .
simple_reflexives	34	489.76	509.71	1	the UNK-LC-s embarrassed themselves .	the UNK-LC-s embarrassed himself .
simple_reflexives	0	489.76	770.97	1	the UNK-LC-s embarrassed themselves .	the UNK-LC-s embarrassed herself .
simple_reflexives	1	416.15	433.11	1	the UNK-LC-s disguised themselves .	the UNK-LC-s disguised himself .
simple_reflexives	2	416.15	655.1	1	the UNK-LC-s disguised themselves .	the UNK-LC-s disguised herself .
simple_reflexives	3	564.16	587.14	1	the UNK-LC-s hated themselves .	the UNK-LC-s hated himself .
simple_reflexives	4	564.16	888.09	1	the UNK-LC-s hated themselves .	the UNK-LC-s hated herself .
simple_reflexives	5	446.68	464.88	1	the UNK-LC-s doubted themselves .	the UNK-LC-s doubted himself .
simple_reflexives	6	446.68	703.15	1	the UNK-LC-s doubted themselves .	the UNK-LC-s doubted herself .
simple_reflexives	7	399.16	415.42	1	the farmers hurt themselves .	the farmers hurt himself .
simple_reflexives	8	399.16	628.35	1	the farmers hurt themselves .	the farmers hurt herself .
simple_reflexives	9	631.84	657.58	1	the farmers injured themselves .	the farmers injured himself .
simple_reflexives	10	631.84	994.63	1	the farmers injured themselves .	the farmers injured herself .
simple_reflexives	11	925.18	962.87	1	the farmers congratulated themselves .	the farmers congratulated himself .
simple_reflexives	12	925.18	1456.4	1	the farmers congratulated themselves .	the farmers congratulated herself .
simple_reflexives	13	972.09	1011.69	1	the farmers embarrassed themselves .	the farmers embarrassed himself .
simple_reflexives	14	972.09	1530.24	1	the farmers embarrassed themselves .	the farmers embarrassed herself .
simple_reflexives	15	825.72	859.37	1	the farmers disguised themselves .	the farmers disguised himself .
simple_reflexives	16	825.72	1299.84	1	the farmers disguised themselves .	the farmers disguised herself .
simple_reflexives	17	1119.53	1165.14	1	the farmers hated themselves .	the farmers hated himself .
simple_reflexives	18	1119.53	1762.34	1	the farmers hated themselves .	the farmers hated herself .
simple_reflexives	19	886.32	922.44	1	the farmers doubted themselves .	the farmers doubted himself .
simple_reflexives	20	886.32	1395.24	1	the farmers doubted themselves .	the farmers doubted herself .
simple_reflexives	21	322.14	335.26	1	the managers hurt themselves .	the managers hurt himself .
simple_reflexives	22	322.14	507.11	1	the managers hurt themselves .	the managers hurt herself .
simple_reflexives	23	509.92	530.69	1	the managers injured themselves .	the managers injured himself .
simple_reflexives	24	509.92	802.71	1	the managers injured themselves .	the managers injured herself .
simple_reflexives	25	746.66	777.08	1	the managers congratulated themselves .	the managers congratulated himself .
simple_reflexives	26	746.66	1175.38	1	the managers congratulated themselves .	the managers congratulated herself .
simple_reflexives	27	784.52	816.48	1	the managers embarrassed themselves .	the managers embarrassed himself .
simple_reflexives	28	784.52	1234.97	1	the managers embarrassed themselves .	the managers embarrassed herself .
simple_reflexives	29	666.39	693.54	1	the managers disguised themselves .	the managers disguised himself .
simple_reflexives	30	666.39	1049.03	1	the managers disguised themselves .	the managers disguised herself .
simple_reflexives	31	903.51	940.32	1	the managers hated themselves .	the managers hated himself .
simple_reflexives	32	903.51	1422.29	1	the managers hated themselves .	the managers hated herself .
simple_reflexives	33	715.3	744.44	1	the managers doubted themselves .	the managers doubted himself .
simple_reflexives	34	715.3	1126.01	1	the managers doubted themselves .	the managers doubted herself .
simple_reflexives	0	308.57	321.14	1	the customers hurt themselves .	the customers hurt himself .
simple_reflexives	1	308.57	485.75	1	the customers hurt themselves .	the customers hurt herself .
simple_reflexives	2	488.44	508.34	1	the customers injured themselves .	the customers injured himself .
simple_reflexives	3	488.44	768.9	1	the customers injured themselves .	the customers injured herself .
simple_reflexives	4	715.21	744.35	1	the customers congratulated themselves .	the customers congratulated himself .
simple_reflexives	5	715.21	1125.87	1	the customers congratulated themselves .	the customers congratulated herself .
simple_reflexives	6	751.47	782.09	1	the customers embarrassed themselves .	the customers embarrassed himself .
simple_reflexives	7	751.47	1182.95	1	the customers embarrassed themselves .	the customers embarrassed herself .
simple_reflexives	8	638.32	664.33	1	the customers disguised themselves .	the customers disguised himself .
simple_reflexives	9	638.32	1004.84	1	the customers disguised themselves .	the customers disguised herself .
simple_reflexives	10	865.45	900.71	1	the customers hated themselves .	the customers hated himself .
simple_reflexives	11	865.45	1362.38	1	the customers hated themselves .	the customers hated herself .
simple_reflexives	12	685.17	713.09	1	the customers doubted themselves .	the customers doubted himself .
simple_reflexives	13	685.17	1078.58	1	the customers doubted themselves .	the customers doubted herself .
simple_reflexives	14	437.59	455.42	1	the officers hurt themselves .	the officers hurt himself .
simple_reflexives	15	437.59	688.84	1	the officers hurt themselves .	the officers hurt herself .
simple_reflexives	16	692.66	720.88	1	the officers injured themselves .	the officers injured himself .
simple_reflexives	17	692.66	1090.38	1	the officers injured themselves .	the officers injured herself .
simple_reflexives	18	1014.25	1055.57	1	the officers congratulated themselves .	the officers congratulated himself .
simple_reflexives	19	1014.25	1596.61	1	the officers congratulated themselves .	the officers congratulated herself .
simple_reflexives	20	1065.67	1109.09	1	the officers embarrassed themselves .	the officers embarrassed himself .
simple_reflexives	21	1065.67	1677.56	1	the officers embarrassed themselves .	the officers embarrassed herself .
simple_reflexives	22	905.22	942.1	1	the officers disguised themselves .	the officers disguised himself .
simple_reflexives	23	905.22	1424.98	1	the officers disguised themselves .	the officers disguised herself .
simple_reflexives	24	1227.31	1277.31	1	the officers hated themselves .	the officers hated himself .
simple_reflexives	25	1227.31	1932.01	1	the officers hated themselves .	the officers hated herself .
simple_reflexives	26	971.65	1011.24	1	the officers doubted themselves .	the officers doubted himself .
simple_reflexives	27	971.65	1529.55	1	the officers doubted themselves .	the officers doubted herself .
simple_reflexives	28	488.43	508.33	1	the teachers hurt themselves .	the teachers hurt himself .
simple_reflexives	29	488.43	768.88	1	the teachers hurt themselves .	the teachers hurt herself .
simple_reflexives	30	773.15	804.64	1	the teachers injured themselves .	the teachers injured himself .
simple_reflexives	31	773.15	1217.07	1	the teachers injured themselves .	the teachers injured herself .
simple_reflexives	32	1132.09	1178.22	1	the teachers congratulated themselves .	the teachers congratulated himself .
simple_reflexives	33	1132.09	1782.12	1	the teachers congratulated themselves .	the teachers congratulated herself .
simple_reflexives	34	1189.49	1237.95	1	the teachers embarrassed themselves .	the teachers embarrassed himself .
simple_reflexives	0	1189.49	1872.47	1	the teachers embarrassed themselves .	the teachers embarrassed herself .
simple_reflexives	1	1010.39	1051.56	1	the teachers disguised themselves .	the teachers disguised himself .
simple_reflexives	2	1010.39	1590.55	1	the teachers disguised themselves .	the teachers disguised herself .
simple_reflexives	3	1369.91	1425.72	1	the teachers hated themselves .	the teachers hated himself .
simple_reflexives	4	1369.91	2156.48	1	the teachers hated themselves .	the teachers hated herself .
simple_reflexives	5	1084.55	1128.73	1	the teachers doubted themselves .	the teachers doubted himself .
simple_reflexives	6	1084.55	1707.27	1	the teachers doubted themselves .	the teachers doubted herself .
simple_reflexives	7	409.42	426.1	1	the senators hurt themselves .	the senators hurt himself .
simple_reflexives	8	409.42	644.5	1	the senators hurt themselves .	the senators hurt herself .
simple_reflexives	9	648.08	674.48	1	the senators injured themselves .	the senators injured himself .
simple_reflexives	10	648.08	1020.2	1	the senators injured themselves .	the senators injured herself .
simple_reflexives	11	948.96	987.62	1	the senators congratulated themselves .	the senators congratulated himself .
simple_reflexives	12	948.96	1493.84	1	the senators congratulated themselves .	the senators congratulated herself .
simple_reflexives	13	997.07	1037.7	1	the senators embarrassed themselves .	the senators embarrassed himself .
simple_reflexives	14	997.07	1569.58	1	the senators embarrassed themselves .	the senators embarrassed herself .
simple_reflexives	15	846.95	881.46	1	the senators disguised themselves .	the senators disguised himself .
simple_reflexives	16	846.95	1333.25	1	the senators disguised themselves .	the senators disguised herself .
simple_reflexives	17	1148.31	1195.09	1	the senators hated themselves .	the senators hated himself .
simple_reflexives	18	1148.31	1807.64	1	the senators hated themselves .	the senators hated herself .
simple_reflexives	19	909.11	946.15	1	the senators doubted themselves .	the senators doubted himself .
simple_reflexives	20	909.11	1431.1	1	the senators doubted themselves .	the senators doubted herself .
