name	index	pos-perplexity	neg-perplexity	correct	pos-sentence-processed	neg-sentence-processed
simple_npi_anim_the	3	326.6	179.44	0	no pilots will ever be popular .	the pilots will ever be popular .
simple_npi_anim_the	4	369.99	203.27	0	no pilots will ever be famous .	the pilots will ever be famous .
simple_npi_anim_the	5	372.62	204.72	0	no pilots will ever have children .	the pilots will ever have children .
simple_npi_anim_the	6	188.75	103.69	0	no UNK-LC-s will ever be popular .	the UNK-LC-s will ever be popular .
simple_npi_anim_the	7	213.82	117.47	0	no UNK-LC-s will ever be famous .	the UNK-LC-s will ever be famous .
simple_npi_anim_the	8	215.3	118.28	0	no UNK-LC-s will ever have children .	the UNK-LC-s will ever have children .
simple_npi_anim_the	9	364.04	199.98	0	no farmers will ever be popular .	the farmers will ever be popular .
simple_npi_anim_the	10	412.39	226.54	0	no farmers will ever be famous .	the farmers will ever be famous .
simple_npi_anim_the	11	415.31	228.15	0	no farmers will ever have children .	the farmers will ever have children .
simple_npi_anim_the	12	311.4	171.09	0	no managers will ever be popular .	the managers will ever be popular .
simple_npi_anim_the	13	352.77	193.81	0	no managers will ever be famous .	the managers will ever be famous .
simple_npi_anim_the	14	355.27	195.19	0	no managers will ever have children .	the managers will ever have children .
simple_npi_anim_the	0	302.13	166.0	0	no customers will ever be popular .	the customers will ever be popular .
simple_npi_anim_the	1	342.27	188.05	0	no customers will ever be famous .	the customers will ever be famous .
simple_npi_anim_the	2	344.7	189.38	0	no customers will ever have children .	the customers will ever have children .
simple_npi_anim_the	3	387.76	213.04	0	no officers will ever be popular .	the officers will ever be popular .
simple_npi_anim_the	4	439.27	241.34	0	no officers will ever be famous .	the officers will ever be famous .
simple_npi_anim_the	5	442.39	243.06	0	no officers will ever have children .	the officers will ever have children .
simple_npi_anim_the	6	418.55	229.95	0	no teachers will ever be popular .	the teachers will ever be popular .
simple_npi_anim_the	7	474.15	260.5	0	no teachers will ever be famous .	the teachers will ever be famous .
simple_npi_anim_the	8	477.52	262.35	0	no teachers will ever have children .	the teachers will ever have children .
simple_npi_anim_the	9	369.58	203.05	0	no senators will ever be popular .	the senators will ever be popular .
simple_npi_anim_the	10	418.68	230.02	0	no senators will ever be famous .	the senators will ever be famous .
simple_npi_anim_the	11	421.65	231.65	0	no senators will ever have children .	the senators will ever have children .
simple_npi_anim_the	12	371.24	203.96	0	no consultants will ever be popular .	the consultants will ever be popular .
simple_npi_anim_the	13	420.56	231.05	0	no consultants will ever be famous .	the consultants will ever be famous .
simple_npi_anim_the	14	423.54	232.69	0	no consultants will ever have children .	the consultants will ever have children .
simple_npi_anim_the	0	524.17	406.81	0	few authors will ever be popular .	some authors will ever be popular .
simple_npi_anim_the	1	593.8	460.85	0	few authors will ever be famous .	some authors will ever be famous .
simple_npi_anim_the	2	598.03	464.13	0	few authors will ever have children .	some authors will ever have children .
simple_npi_anim_the	3	377.35	291.63	0	few pilots will ever be popular .	some pilots will ever be popular .
simple_npi_anim_the	4	427.47	330.37	0	few pilots will ever be famous .	some pilots will ever be famous .
simple_npi_anim_the	5	430.51	332.72	0	few pilots will ever have children .	some pilots will ever have children .
simple_npi_anim_the	6	220.63	168.53	0	few UNK-LC-s will ever be popular .	some UNK-LC-s will ever be popular .
simple_npi_anim_the	7	249.94	190.92	0	few UNK-LC-s will ever be famous .	some UNK-LC-s will ever be famous .
simple_npi_anim_the	8	251.71	192.24	0	few UNK-LC-s will ever have children .	some UNK-LC-s will ever have children .
simple_npi_anim_the	9	423.41	325.04	0	few farmers will ever be popular .	some farmers will ever be popular .
simple_npi_anim_the	10	479.65	368.22	0	few farmers will ever be famous .	some farmers will ever be famous .
simple_npi_anim_the	11	483.06	370.82	0	few farmers will ever have children .	some farmers will ever have children .
simple_npi_anim_the	12	359.29	278.06	0	few managers will ever be popular .	some managers will ever be popular .
simple_npi_anim_the	13	407.02	314.99	0	few managers will ever be famous .	some managers will ever be famous .
simple_npi_anim_the	14	409.91	317.23	0	few managers will ever have children .	some managers will ever have children .
simple_npi_anim_the	0	347.61	269.78	0	few customers will ever be popular .	some customers will ever be popular .
simple_npi_anim_the	1	393.79	305.62	0	few customers will ever be famous .	some customers will ever be famous .
simple_npi_anim_the	2	396.59	307.79	0	few customers will ever have children .	some customers will ever have children .
simple_npi_anim_the	3	446.13	346.24	0	few officers will ever be popular .	some officers will ever be popular .
simple_npi_anim_the	4	505.39	392.24	0	few officers will ever be famous .	some officers will ever be famous .
simple_npi_anim_the	5	508.99	395.02	0	few officers will ever have children .	some officers will ever have children .
simple_npi_anim_the	6	487.15	373.73	0	few teachers will ever be popular .	some teachers will ever be popular .
simple_npi_anim_the	7	551.86	423.37	0	few teachers will ever be famous .	some teachers will ever be famous .
simple_npi_anim_the	8	555.79	426.38	0	few teachers will ever have children .	some teachers will ever have children .
simple_npi_anim_the	9	427.93	330.0	0	few senators will ever be popular .	some senators will ever be popular .
simple_npi_anim_the	10	484.78	373.84	0	few senators will ever be famous .	some senators will ever be famous .
simple_npi_anim_the	11	488.23	376.5	0	few senators will ever have children .	some senators will ever have children .
simple_npi_anim_the	12	428.3	331.49	0	few consultants will ever be popular .	some consultants will ever be popular .
simple_npi_anim_the	13	485.2	375.52	0	few consultants will ever be famous .	some consultants will ever be famous .
simple_npi_anim_the	14	488.65	378.19	0	few consultants will ever have children .	some consultants will ever have children .
simple_reflexives	0	579.32	556.64	0	the author hurt himself .	the author hurt themselves .
simple_reflexives	1	876.26	556.64	0	the author hurt herself .	the author hurt themselves .
simple_reflexives	2	902.75	867.4	0	the author injured himself .	the author injured themselves .
simple_reflexives	3	1365.45	867.4	0	the author injured herself .	the author injured themselves .
simple_reflexives	4	240.5	231.08	0	the author UNK-LC-ed himself .	the author UNK-LC-ed themselves .
simple_reflexives	5	363.77	231.08	0	the author UNK-LC-ed herself .	the author UNK-LC-ed themselves .
simple_reflexives	6	1755.13	1686.43	0	the author embarrassed himself .	the author embarrassed themselves .
simple_reflexives	7	2654.75	1686.43	0	the author embarrassed herself .	the author embarrassed themselves .
simple_reflexives	8	240.5	231.08	0	the author UNK-LC-ed himself .	the author UNK-LC-ed themselves .
simple_reflexives	9	363.77	231.08	0	the author UNK-LC-ed herself .	the author UNK-LC-ed themselves .
simple_reflexives	10	240.5	231.08	0	the author UNK-LC-ed himself .	the author UNK-LC-ed themselves .
simple_reflexives	11	363.77	231.08	0	the author UNK-LC-ed herself .	the author UNK-LC-ed themselves .
simple_reflexives	12	240.5	231.08	0	the author UNK-LC-ed himself .	the author UNK-LC-ed themselves .
simple_reflexives	13	363.77	231.08	0	the author UNK-LC-ed herself .	the author UNK-LC-ed themselves .
simple_reflexives	14	534.78	513.84	0	the pilot hurt himself .	the pilot hurt themselves .
simple_reflexives	15	808.88	513.84	0	the pilot hurt herself .	the pilot hurt themselves .
simple_reflexives	16	833.33	800.7	0	the pilot injured himself .	the pilot injured themselves .
simple_reflexives	17	1260.45	800.7	0	the pilot injured herself .	the pilot injured themselves .
simple_reflexives	18	222.01	213.31	0	the pilot UNK-LC-ed himself .	the pilot UNK-LC-ed themselves .
simple_reflexives	19	335.8	213.31	0	the pilot UNK-LC-ed herself .	the pilot UNK-LC-ed themselves .
simple_reflexives	20	1620.17	1556.75	0	the pilot embarrassed himself .	the pilot embarrassed themselves .
simple_reflexives	21	2450.62	1556.75	0	the pilot embarrassed herself .	the pilot embarrassed themselves .
simple_reflexives	22	222.01	213.31	0	the pilot UNK-LC-ed himself .	the pilot UNK-LC-ed themselves .
simple_reflexives	23	335.8	213.31	0	the pilot UNK-LC-ed herself .	the pilot UNK-LC-ed themselves .
simple_reflexives	24	222.01	213.31	0	the pilot UNK-LC-ed himself .	the pilot UNK-LC-ed themselves .
simple_reflexives	25	335.8	213.31	0	the pilot UNK-LC-ed herself .	the pilot UNK-LC-ed themselves .
simple_reflexives	26	222.01	213.31	0	the pilot UNK-LC-ed himself .	the pilot UNK-LC-ed themselves .
simple_reflexives	27	335.8	213.31	0	the pilot UNK-LC-ed herself .	the pilot UNK-LC-ed themselves .
simple_reflexives	28	192.47	184.93	0	the UNK-LC hurt himself .	the UNK-LC hurt themselves .
simple_reflexives	29	291.12	184.93	0	the UNK-LC hurt herself .	the UNK-LC hurt themselves .
simple_reflexives	30	298.87	287.17	0	the UNK-LC injured himself .	the UNK-LC injured themselves .
simple_reflexives	31	452.05	287.17	0	the UNK-LC injured herself .	the UNK-LC injured themselves .
simple_reflexives	32	80.71	77.55	0	the UNK-LC UNK-LC-ed himself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	33	122.08	77.55	0	the UNK-LC UNK-LC-ed herself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	34	560.56	538.65	0	the UNK-LC embarrassed himself .	the UNK-LC embarrassed themselves .
simple_reflexives	0	847.93	538.65	0	the UNK-LC embarrassed herself .	the UNK-LC embarrassed themselves .
simple_reflexives	1	80.71	77.55	0	the UNK-LC UNK-LC-ed himself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	2	122.08	77.55	0	the UNK-LC UNK-LC-ed herself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	3	80.71	77.55	0	the UNK-LC UNK-LC-ed himself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	4	122.08	77.55	0	the UNK-LC UNK-LC-ed herself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	5	80.71	77.55	0	the UNK-LC UNK-LC-ed himself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	6	122.08	77.55	0	the UNK-LC UNK-LC-ed herself .	the UNK-LC UNK-LC-ed themselves .
simple_reflexives	7	579.32	556.64	0	the farmer hurt himself .	the farmer hurt themselves .
simple_reflexives	8	876.26	556.64	0	the farmer hurt herself .	the farmer hurt themselves .
simple_reflexives	9	902.75	867.4	0	the farmer injured himself .	the farmer injured themselves .
simple_reflexives	10	1365.45	867.4	0	the farmer injured herself .	the farmer injured themselves .
simple_reflexives	11	240.5	231.08	0	the farmer UNK-LC-ed himself .	the farmer UNK-LC-ed themselves .
simple_reflexives	12	363.77	231.08	0	the farmer UNK-LC-ed herself .	the farmer UNK-LC-ed themselves .
simple_reflexives	13	1755.13	1686.43	0	the farmer embarrassed himself .	the farmer embarrassed themselves .
simple_reflexives	14	2654.75	1686.43	0	the farmer embarrassed herself .	the farmer embarrassed themselves .
simple_reflexives	15	240.5	231.08	0	the farmer UNK-LC-ed himself .	the farmer UNK-LC-ed themselves .
simple_reflexives	16	363.77	231.08	0	the farmer UNK-LC-ed herself .	the farmer UNK-LC-ed themselves .
simple_reflexives	17	240.5	231.08	0	the farmer UNK-LC-ed himself .	the farmer UNK-LC-ed themselves .
simple_reflexives	18	363.77	231.08	0	the farmer UNK-LC-ed herself .	the farmer UNK-LC-ed themselves .
simple_reflexives	19	240.5	231.08	0	the farmer UNK-LC-ed himself .	the farmer UNK-LC-ed themselves .
simple_reflexives	20	363.77	231.08	0	the farmer UNK-LC-ed herself .	the farmer UNK-LC-ed themselves .
simple_reflexives	21	403.63	387.82	0	the manager hurt himself .	the manager hurt themselves .
simple_reflexives	22	610.51	387.82	0	the manager hurt herself .	the manager hurt themselves .
simple_reflexives	23	628.96	604.34	0	the manager injured himself .	the manager injured themselves .
simple_reflexives	24	951.34	604.34	0	the manager injured herself .	the manager injured themselves .
simple_reflexives	25	167.56	161.0	0	the manager UNK-LC-ed himself .	the manager UNK-LC-ed themselves .
simple_reflexives	26	253.44	161.0	0	the manager UNK-LC-ed herself .	the manager UNK-LC-ed themselves .
simple_reflexives	27	1222.83	1174.97	0	the manager embarrassed himself .	the manager embarrassed themselves .
simple_reflexives	28	1849.62	1174.97	0	the manager embarrassed herself .	the manager embarrassed themselves .
simple_reflexives	29	167.56	161.0	0	the manager UNK-LC-ed himself .	the manager UNK-LC-ed themselves .
simple_reflexives	30	253.44	161.0	0	the manager UNK-LC-ed herself .	the manager UNK-LC-ed themselves .
simple_reflexives	31	167.56	161.0	0	the manager UNK-LC-ed himself .	the manager UNK-LC-ed themselves .
simple_reflexives	32	253.44	161.0	0	the manager UNK-LC-ed herself .	the manager UNK-LC-ed themselves .
simple_reflexives	33	167.56	161.0	0	the manager UNK-LC-ed himself .	the manager UNK-LC-ed themselves .
simple_reflexives	34	253.44	161.0	0	the manager UNK-LC-ed herself .	the manager UNK-LC-ed themselves .
simple_reflexives	0	464.41	446.23	0	the customer hurt himself .	the customer hurt themselves .
simple_reflexives	1	702.44	446.23	0	the customer hurt herself .	the customer hurt themselves .
simple_reflexives	2	723.68	695.35	0	the customer injured himself .	the customer injured themselves .
simple_reflexives	3	1094.6	695.35	0	the customer injured herself .	the customer injured themselves .
simple_reflexives	4	192.79	185.25	0	the customer UNK-LC-ed himself .	the customer UNK-LC-ed themselves .
simple_reflexives	5	291.61	185.25	0	the customer UNK-LC-ed herself .	the customer UNK-LC-ed themselves .
simple_reflexives	6	1406.98	1351.91	0	the customer embarrassed himself .	the customer embarrassed themselves .
simple_reflexives	7	2128.16	1351.91	0	the customer embarrassed herself .	the customer embarrassed themselves .
simple_reflexives	8	192.79	185.25	0	the customer UNK-LC-ed himself .	the customer UNK-LC-ed themselves .
simple_reflexives	9	291.61	185.25	0	the customer UNK-LC-ed herself .	the customer UNK-LC-ed themselves .
simple_reflexives	10	192.79	185.25	0	the customer UNK-LC-ed himself .	the customer UNK-LC-ed themselves .
simple_reflexives	11	291.61	185.25	0	the customer UNK-LC-ed herself .	the customer UNK-LC-ed themselves .
simple_reflexives	12	192.79	185.25	0	the customer UNK-LC-ed himself .	the customer UNK-LC-ed themselves .
simple_reflexives	13	291.61	185.25	0	the customer UNK-LC-ed herself .	the customer UNK-LC-ed themselves .
simple_reflexives	14	350.22	336.51	0	the officer hurt himself .	the officer hurt themselves .
simple_reflexives	15	529.72	336.51	0	the officer hurt herself .	the officer hurt themselves .
simple_reflexives	16	545.74	524.37	0	the officer injured himself .	the officer injured themselves .
simple_reflexives	17	825.46	524.37	0	the officer injured herself .	the officer injured themselves .
simple_reflexives	18	145.39	139.7	0	the officer UNK-LC-ed himself .	the officer UNK-LC-ed themselves .
simple_reflexives	19	219.91	139.7	0	the officer UNK-LC-ed herself .	the officer UNK-LC-ed themselves .
simple_reflexives	20	1061.03	1019.5	0	the officer embarrassed himself .	the officer embarrassed themselves .
simple_reflexives	21	1604.88	1019.5	0	the officer embarrassed herself .	the officer embarrassed themselves .
simple_reflexives	22	145.39	139.7	0	the officer UNK-LC-ed himself .	the officer UNK-LC-ed themselves .
simple_reflexives	23	219.91	139.7	0	the officer UNK-LC-ed herself .	the officer UNK-LC-ed themselves .
simple_reflexives	24	145.39	139.7	0	the officer UNK-LC-ed himself .	the officer UNK-LC-ed themselves .
simple_reflexives	25	219.91	139.7	0	the officer UNK-LC-ed herself .	the officer UNK-LC-ed themselves .
simple_reflexives	26	145.39	139.7	0	the officer UNK-LC-ed himself .	the officer UNK-LC-ed themselves .
simple_reflexives	27	219.91	139.7	0	the officer UNK-LC-ed herself .	the officer UNK-LC-ed themselves .
simple_reflexives	28	777.67	747.22	0	the teacher hurt himself .	the teacher hurt themselves .
simple_reflexives	29	1176.27	747.22	0	the teacher hurt herself .	the teacher hurt themselves .
simple_reflexives	30	1211.83	1164.38	0	the teacher injured himself .	the teacher injured themselves .
simple_reflexives	31	1832.95	1164.38	0	the teacher injured herself .	the teacher injured themselves .
simple_reflexives	32	322.84	310.2	0	the teacher UNK-LC-ed himself .	the teacher UNK-LC-ed themselves .
simple_reflexives	33	488.31	310.2	0	the teacher UNK-LC-ed herself .	the teacher UNK-LC-ed themselves .
simple_reflexives	34	2356.05	2263.83	0	the teacher embarrassed himself .	the teacher embarrassed themselves .
simple_reflexives	0	3563.68	2263.83	0	the teacher embarrassed herself .	the teacher embarrassed themselves .
simple_reflexives	1	322.84	310.2	0	the teacher UNK-LC-ed himself .	the teacher UNK-LC-ed themselves .
simple_reflexives	2	488.31	310.2	0	the teacher UNK-LC-ed herself .	the teacher UNK-LC-ed themselves .
simple_reflexives	3	322.84	310.2	0	the teacher UNK-LC-ed himself .	the teacher UNK-LC-ed themselves .
simple_reflexives	4	488.31	310.2	0	the teacher UNK-LC-ed herself .	the teacher UNK-LC-ed themselves .
simple_reflexives	5	322.84	310.2	0	the teacher UNK-LC-ed himself .	the teacher UNK-LC-ed themselves .
simple_reflexives	6	488.31	310.2	0	the teacher UNK-LC-ed herself .	the teacher UNK-LC-ed themselves .
simple_reflexives	7	665.52	639.47	0	the senator hurt himself .	the senator hurt themselves .
simple_reflexives	8	1006.64	639.47	0	the senator hurt herself .	the senator hurt themselves .
simple_reflexives	9	1037.08	996.48	0	the senator injured himself .	the senator injured themselves .
simple_reflexives	10	1568.64	996.48	0	the senator injured herself .	the senator injured themselves .
simple_reflexives	11	276.29	265.47	0	the senator UNK-LC-ed himself .	the senator UNK-LC-ed themselves .
simple_reflexives	12	417.9	265.47	0	the senator UNK-LC-ed herself .	the senator UNK-LC-ed themselves .
simple_reflexives	13	2016.18	1937.27	0	the senator embarrassed himself .	the senator embarrassed themselves .
simple_reflexives	14	3049.62	1937.27	0	the senator embarrassed herself .	the senator embarrassed themselves .
simple_reflexives	15	276.29	265.47	0	the senator UNK-LC-ed himself .	the senator UNK-LC-ed themselves .
simple_reflexives	16	417.9	265.47	0	the senator UNK-LC-ed herself .	the senator UNK-LC-ed themselves .
simple_reflexives	17	276.29	265.47	0	the senator UNK-LC-ed himself .	the senator UNK-LC-ed themselves .
simple_reflexives	18	417.9	265.47	0	the senator UNK-LC-ed herself .	the senator UNK-LC-ed themselves .
simple_reflexives	19	276.29	265.47	0	the senator UNK-LC-ed himself .	the senator UNK-LC-ed themselves .
simple_reflexives	20	417.9	265.47	0	the senator UNK-LC-ed herself .	the senator UNK-LC-ed themselves .
simple_reflexives	21	471.61	453.14	0	the consultant hurt himself .	the consultant hurt themselves .
simple_reflexives	22	713.33	453.14	0	the consultant hurt herself .	the consultant hurt themselves .
simple_reflexives	23	734.89	706.12	0	the consultant injured himself .	the consultant injured themselves .
simple_reflexives	24	1111.56	706.12	0	the consultant injured herself .	the consultant injured themselves .
simple_reflexives	25	195.78	188.12	0	the consultant UNK-LC-ed himself .	the consultant UNK-LC-ed themselves .
simple_reflexives	26	296.13	188.12	0	the consultant UNK-LC-ed herself .	the consultant UNK-LC-ed themselves .
simple_reflexives	27	1428.79	1372.86	0	the consultant embarrassed himself .	the consultant embarrassed themselves .
simple_reflexives	28	2161.14	1372.86	0	the consultant embarrassed herself .	the consultant embarrassed themselves .
simple_reflexives	29	195.78	188.12	0	the consultant UNK-LC-ed himself .	the consultant UNK-LC-ed themselves .
simple_reflexives	30	296.13	188.12	0	the consultant UNK-LC-ed herself .	the consultant UNK-LC-ed themselves .
simple_reflexives	31	195.78	188.12	0	the consultant UNK-LC-ed himself .	the consultant UNK-LC-ed themselves .
simple_reflexives	32	296.13	188.12	0	the consultant UNK-LC-ed herself .	the consultant UNK-LC-ed themselves .
simple_reflexives	33	195.78	188.12	0	the consultant UNK-LC-ed himself .	the consultant UNK-LC-ed themselves .
simple_reflexives	34	296.13	188.12	0	the consultant UNK-LC-ed herself .	the consultant UNK-LC-ed themselves .
simple_reflexives	0	715.02	744.15	1	the authors hurt themselves .	the authors hurt himself .
simple_reflexives	1	715.02	1125.57	1	the authors hurt themselves .	the authors hurt herself .
simple_reflexives	2	1114.52	1159.93	1	the authors injured themselves .	the authors injured himself .
simple_reflexives	3	1114.52	1754.46	1	the authors injured themselves .	the authors injured herself .
simple_reflexives	4	296.69	308.78	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed himself .
simple_reflexives	5	296.69	467.05	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed herself .
simple_reflexives	6	2171.73	2260.19	1	the authors embarrassed themselves .	the authors embarrassed himself .
simple_reflexives	7	2171.73	3418.69	1	the authors embarrassed themselves .	the authors embarrassed herself .
simple_reflexives	8	296.69	308.78	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed himself .
simple_reflexives	9	296.69	467.05	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed herself .
simple_reflexives	10	296.69	308.78	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed himself .
simple_reflexives	11	296.69	467.05	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed herself .
simple_reflexives	12	296.69	308.78	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed himself .
simple_reflexives	13	296.69	467.05	1	the authors UNK-LC-ed themselves .	the authors UNK-LC-ed herself .
simple_reflexives	14	448.67	466.95	1	the pilots hurt themselves .	the pilots hurt himself .
simple_reflexives	15	448.67	706.29	1	the pilots hurt themselves .	the pilots hurt herself .
simple_reflexives	16	699.36	727.86	1	the pilots injured themselves .	the pilots injured himself .
simple_reflexives	17	699.36	1100.93	1	the pilots injured themselves .	the pilots injured herself .
simple_reflexives	18	186.17	193.76	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed himself .
simple_reflexives	19	186.17	293.07	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed herself .
simple_reflexives	20	1362.77	1418.28	1	the pilots embarrassed themselves .	the pilots embarrassed himself .
simple_reflexives	21	1362.77	2145.25	1	the pilots embarrassed themselves .	the pilots embarrassed herself .
simple_reflexives	22	186.17	193.76	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed himself .
simple_reflexives	23	186.17	293.07	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed herself .
simple_reflexives	24	186.17	193.76	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed himself .
simple_reflexives	25	186.17	293.07	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed herself .
simple_reflexives	26	186.17	193.76	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed himself .
simple_reflexives	27	186.17	293.07	1	the pilots UNK-LC-ed themselves .	the pilots UNK-LC-ed herself .
simple_reflexives	28	198.16	206.23	1	the UNK-LC-s hurt themselves .	the UNK-LC-s hurt himself .
simple_reflexives	29	198.16	311.94	1	the UNK-LC-s hurt themselves .	the UNK-LC-s hurt herself .
simple_reflexives	30	305.04	317.47	1	the UNK-LC-s injured themselves .	the UNK-LC-s injured himself .
simple_reflexives	31	305.04	480.19	1	the UNK-LC-s injured themselves .	the UNK-LC-s injured herself .
simple_reflexives	32	85.52	89.0	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed himself .
simple_reflexives	33	85.52	134.62	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed herself .
simple_reflexives	34	535.5	557.22	1	the UNK-LC-s embarrassed themselves .	the UNK-LC-s embarrassed himself .
simple_reflexives	0	535.5	842.98	1	the UNK-LC-s embarrassed themselves .	the UNK-LC-s embarrassed herself .
simple_reflexives	1	85.52	89.0	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed himself .
simple_reflexives	2	85.52	134.62	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed herself .
simple_reflexives	3	85.52	89.0	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed himself .
simple_reflexives	4	85.52	134.62	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed herself .
simple_reflexives	5	85.52	89.0	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed himself .
simple_reflexives	6	85.52	134.62	1	the UNK-LC-s UNK-LC-ed themselves .	the UNK-LC-s UNK-LC-ed herself .
simple_reflexives	7	522.16	543.43	1	the farmers hurt themselves .	the farmers hurt himself .
simple_reflexives	8	522.16	821.97	1	the farmers hurt themselves .	the farmers hurt herself .
simple_reflexives	9	813.88	847.05	1	the farmers injured themselves .	the farmers injured himself .
simple_reflexives	10	813.88	1281.2	1	the farmers injured themselves .	the farmers injured herself .
simple_reflexives	11	216.68	225.51	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed himself .
simple_reflexives	12	216.68	341.09	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed herself .
simple_reflexives	13	1585.54	1650.12	1	the farmers embarrassed themselves .	the farmers embarrassed himself .
simple_reflexives	14	1585.54	2495.94	1	the farmers embarrassed themselves .	the farmers embarrassed herself .
simple_reflexives	15	216.68	225.51	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed himself .
simple_reflexives	16	216.68	341.09	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed herself .
simple_reflexives	17	216.68	225.51	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed himself .
simple_reflexives	18	216.68	341.09	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed herself .
simple_reflexives	19	216.68	225.51	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed himself .
simple_reflexives	20	216.68	341.09	1	the farmers UNK-LC-ed themselves .	the farmers UNK-LC-ed herself .
simple_reflexives	21	419.71	436.81	1	the managers hurt themselves .	the managers hurt himself .
simple_reflexives	22	419.71	660.7	1	the managers hurt themselves .	the managers hurt herself .
simple_reflexives	23	654.22	680.88	1	the managers injured themselves .	the managers injured himself .
simple_reflexives	24	654.22	1029.86	1	the managers injured themselves .	the managers injured herself .
simple_reflexives	25	174.16	181.25	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed himself .
simple_reflexives	26	174.16	274.16	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed herself .
simple_reflexives	27	1274.81	1326.74	1	the managers embarrassed themselves .	the managers embarrassed himself .
simple_reflexives	28	1274.81	2006.79	1	the managers embarrassed themselves .	the managers embarrassed herself .
simple_reflexives	29	174.16	181.25	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed himself .
simple_reflexives	30	174.16	274.16	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed herself .
simple_reflexives	31	174.16	181.25	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed himself .
simple_reflexives	32	174.16	274.16	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed herself .
simple_reflexives	33	174.16	181.25	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed himself .
simple_reflexives	34	174.16	274.16	1	the managers UNK-LC-ed themselves .	the managers UNK-LC-ed herself .
simple_reflexives	0	402.33	418.73	1	the customers hurt themselves .	the customers hurt himself .
simple_reflexives	1	402.33	633.35	1	the customers hurt themselves .	the customers hurt herself .
simple_reflexives	2	627.13	652.69	1	the customers injured themselves .	the customers injured himself .
simple_reflexives	3	627.13	987.22	1	the customers injured themselves .	the customers injured herself .
simple_reflexives	4	166.95	173.75	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed himself .
simple_reflexives	5	166.95	262.8	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed herself .
simple_reflexives	6	1222.02	1271.79	1	the customers embarrassed themselves .	the customers embarrassed himself .
simple_reflexives	7	1222.02	1923.68	1	the customers embarrassed themselves .	the customers embarrassed herself .
simple_reflexives	8	166.95	173.75	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed himself .
simple_reflexives	9	166.95	262.8	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed herself .
simple_reflexives	10	166.95	173.75	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed himself .
simple_reflexives	11	166.95	262.8	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed herself .
simple_reflexives	12	166.95	173.75	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed himself .
simple_reflexives	13	166.95	262.8	1	the customers UNK-LC-ed themselves .	the customers UNK-LC-ed herself .
